"URL","school","Term","Department","Course","book","author","editon","publisher","ISBN-13","ISBN-10","image link","is_required","price"
"https://bnck-12.com/all-saints","All Saints Episcopal School","2021-2022 School Year ","US World Language ","AP SPANISH LANGUAGE","Temas: AP Spanish Language and Culture - With SuperSite Access 2014","Dragget","2014","Vista Higher Learning","978-1bogus-61857-244-8","1-618bogus57-244-X","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/161857244X.gif","Required","$153.50"
"https://bnck-12.com/all-saints","All Saints Episcopal School","2021-2022 School Year ","US World Language ","AP SPANISH LANGUAGE","",,,,,,,"",""
"https://bnck-12.com/all-saints","All Saints Episcopal School","2021-2022 School Year ","US World Language ","HON FRENCH I","Discovering French Today!: Level 1 2013","Valette, Jean-Paul","2013","McDougal Littell","978-0bogus-547-87156-1","0-547bogus-87156-2","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/0547871562.gif","Required","$29.35"
"https://bnck-12.com/all-saints","All Saints Episcopal School","2021-2022 School Year ","US World Language ","HON SPAN III","Spanish III Digital Book Fee LATEST","All Saints Episcopal","LATEST","All Saints Episcopal School","","","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/M002295720.gif","Required","$37.00"
"https://bnck-12.com/all-saints","All Saints Episcopal School","2021-2022 School Year ","US World Language ","HONORS FRENCH II","Discovering French Today! Level 2 2013","Valette, Jean-Paul / Valette, Rebecca M.","2013","McDougal Littell","978-0bogus-547-87197-4","0-547bogus-87197-X","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/054787197X.gif","Required","$29.35"
"https://bnck-12.com/all-saints","All Saints Episcopal School","2021-2022 School Year ","US World Language ","HONORS FRENCH III",,,,,,,,,
"https://bnck-12.com/all-saints","All Saints Episcopal School","2021-2022 School Year ","US World Language ","HONORS FRENCH IV",,,,,,,,,
"https://bnck-12.com/all-saints","All Saints Episcopal School","2021-2022 School Year ","US World Language ","HONORS SPANISH IV","H Spanish IV Digital Book Fee LATEST","All Saints Episcopal","LATEST","All Saints Episcopal School","","","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/M002295721.gif","Required","$37.00"
"https://bnck-12.com/all-saints","All Saints Episcopal School","2021-2022 School Year ","US World Language ","SPAN I & HON SPAN I","Spanish I and H Spanish 1 Digital Book Fee LATEST","All Saints Episcopal School","LATEST","All Saints Episcopal School","","","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/M002295716.gif","Required","$37.00"
"https://bnck-12.com/all-saints","All Saints Episcopal School","2021-2022 School Year ","US World Language ","SPAN II & HON SPANII","Spanish II and H Spanish II Digital Book Fee LATEST","All Saints Episcopal School","LATEST","All Saints Episcopal School","","","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/M002295718.gif","Required","$37.00"
"https://bnck-12.com/all-saints","All Saints Episcopal School","2021-2022 School Year ","US World Language ","SPANISH III ELECTIVE","Spanish III Book Resources Fee LATEST","ALL SAINTS EP.","LATEST","All Saints Episcopal School","","","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/M005417518.gif","Required","$37.00"
"https://bnck-12.com/all-saints","All Saints Episcopal School","2021-2022 School Year ","Middle School (Grades 5-8) ","ALGEBRA I MS",,,,,,,,,
"https://bnck-12.com/all-saints","All Saints Episcopal School","2021-2022 School Year ","Middle School (Grades 5-8) ","AMERICAN HISTORY7",,,,,,,,,
"https://bnck-12.com/all-saints","All Saints Episcopal School","2021-2022 School Year ","Middle School (Grades 5-8) ","AMERICAN HISTORY8",,,,,,,,,
"https://bnck-12.com/all-saints","All Saints Episcopal School","2021-2022 School Year ","Middle School (Grades 5-8) ","BEG BAND 6 6TH GRADE BEGINING BAND","Band Foundations Book Fee LATEST","All Saints Ep.","LATEST","All Saints Episcopal School","","","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/M006239504.gif","Required","$22.00"
"https://bnck-12.com/all-saints","All Saints Episcopal School","2021-2022 School Year ","Middle School (Grades 5-8) ","CHINESE I - 6 GRADE","Chinese I-6 Book Resources Fee LATEST","All Saints Episcopal School","LATEST","All Saints Episcopal School","","","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/M005417529.gif","Required","$32.00"
"https://bnck-12.com/all-saints","All Saints Episcopal School","2021-2022 School Year ","Middle School (Grades 5-8) ","CHINESE I - 7 GRADE","Chinese I - Book Resources Fee LATEST","All Saints Episcopal School","LATEST","All Saints Episcopal School","","","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/M006283690.gif","Required","$32.00"
"https://bnck-12.com/all-saints","All Saints Episcopal School","2021-2022 School Year ","Middle School (Grades 5-8) ","ENGLISH 5",,,,,,,,,
"https://bnck-12.com/all-saints","All Saints Episcopal School","2021-2022 School Year ","Middle School (Grades 5-8) ","ENGLISH 6",,,,,,,,,
"https://bnck-12.com/all-saints","All Saints Episcopal School","2021-2022 School Year ","Middle School (Grades 5-8) ","ENGLISH-7",,,,,,,,,
"https://bnck-12.com/all-saints","All Saints Episcopal School","2021-2022 School Year ","Middle School (Grades 5-8) ","ENGLISH-8",,,,,,,,,
"https://bnck-12.com/all-saints","All Saints Episcopal School","2021-2022 School Year ","Middle School (Grades 5-8) ","FRENCH I - 6 GRADE","French 1, Grade 6 Book and Digital Book Fee LATEST","ALL SAINTS EP.","LATEST","All Saints Episcopal School","","","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/M005430837.gif","Required","$17.00"
"https://bnck-12.com/all-saints","All Saints Episcopal School","2021-2022 School Year ","Middle School (Grades 5-8) ","FRENCH I - 7 GRADE","Discovering French Today!: Level 1 2013","Valette, Jean-Paul","2013","McDougal Littell","978-0bogus-547-87156-1","0-547bogus-87156-2","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/0547871562.gif","Required","$29.35"
"https://bnck-12.com/all-saints","All Saints Episcopal School","2021-2022 School Year ","Middle School (Grades 5-8) ","FRENCH I - 8 GRADE","Discovering French Today!: Level 1 2013","Valette, Jean-Paul","2013","McDougal Littell","978-0bogus-547-87156-1","0-547bogus-87156-2","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/0547871562.gif","Required","$29.35"
"https://bnck-12.com/all-saints","All Saints Episcopal School","2021-2022 School Year ","Middle School (Grades 5-8) ","HISTORY-5",,,,,,,,,
"https://bnck-12.com/all-saints","All Saints Episcopal School","2021-2022 School Year ","Middle School (Grades 5-8) ","HISTORY-6",,,,,,,,,
"https://bnck-12.com/all-saints","All Saints Episcopal School","2021-2022 School Year ","Middle School (Grades 5-8) ","LIFE SCIENCE-7",,,,,,,,,
"https://bnck-12.com/all-saints","All Saints Episcopal School","2021-2022 School Year ","Middle School (Grades 5-8) ","MATH-5","Math 5 Book and Digital Book Fee LATEST","ALL SAINTS EP.","LATEST","All Saints Episcopal School","","","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/M005430836.gif","Required","$22.00"
"https://bnck-12.com/all-saints","All Saints Episcopal School","2021-2022 School Year ","Middle School (Grades 5-8) ","MATH-6",,,,,,,,,
"https://bnck-12.com/all-saints","All Saints Episcopal School","2021-2022 School Year ","Middle School (Grades 5-8) ","PHYSICAL SCIENCE-8",,,,,,,,,
"https://bnck-12.com/all-saints","All Saints Episcopal School","2021-2022 School Year ","Middle School (Grades 5-8) ","PRE-ALGEBRA","McDougal Littell Pre-Algebra - Student Edition 2008","Larson, Ron / Stiff, Lee / Boswell, Laurie / Kanold, Timothy","2008","McDougal Littell","978-0bogus-618-80076-6","0-618bogus-80076-X","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/061880076X.gif","Required",""
"https://bnck-12.com/all-saints","All Saints Episcopal School","2021-2022 School Year ","Middle School (Grades 5-8) ","SCIENCE-5","5th Grade Science Resource LATEST","All Saints Episcopal School","LATEST","All Saints Episcopal School","","","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/M002166451.gif","Required","$26.00"
"https://bnck-12.com/all-saints","All Saints Episcopal School","2021-2022 School Year ","Middle School (Grades 5-8) ","SCIENCE-6","6th Grade Science Resource LATEST","All Saints Episcopal","LATEST","All Saints Episcopal School","","","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/M002081641.gif","Required","$26.00"
"https://bnck-12.com/all-saints","All Saints Episcopal School","2021-2022 School Year ","Middle School (Grades 5-8) ","SPANISH 1-6 GRADE","Spanish I-6 Book Resources Fee LATEST","ALL SAINTS EP.","LATEST","All Saints Episcopal School","","","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/M005417525.gif","Required","$32.00"
"https://bnck-12.com/all-saints","All Saints Episcopal School","2021-2022 School Year ","Middle School (Grades 5-8) ","SPANISH 1-8 GRADE","Spanish I-8 Digital Book Fee LATEST","All Saints Episcopal","LATEST","All Saints Episcopal School","","","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/M002299870.gif","Required","$37.00"
"https://bnck-12.com/all-saints","All Saints Episcopal School","2021-2022 School Year ","Middle School (Grades 5-8) ","SPANISH I - 7 GRADE","Spanish I-7 Book Resources Fee LATEST","ALL SAINTS EP.","LATEST","All Saints Episcopal School","","","https://bookinfo.mbsdirect.net/TextbookInfo/Covers/M005417523.gif","Required","$32.00"
"https://bnck-12.com/all-saints","All Saints Episcopal School","2021-2022 School Year ","Middle School (Grades 5-8) ","WORLD LANGUAGE-5",,,,,,,,,
